start_sent,sentences,entities
5905,"“What’re 
you on about?” 

“Down here — ” 

Harry looked quickly back out of the window. 

 Crookshanks and the dog had vanished. Harry 
climbed onto the windowsill to look right down into 
the shadows of the castle, but they weren’t there. 
","['Harry', 'Crookshanks', 'the']"
5906,"Crookshanks and the dog had vanished. Harry 
climbed onto the windowsill to look right down into 
the shadows of the castle, but they weren’t there. 
 Where had they gone? 

","['the', 'Harry', 'Crookshanks']"
5907,"Harry 
climbed onto the windowsill to look right down into 
the shadows of the castle, but they weren’t there. 
 Where had they gone? 

 A loud snore told him Ron had fallen asleep again. 

","['Harry', 'Ron', 'fallen', 'the']"
5908,"Where had they gone? 

 A loud snore told him Ron had fallen asleep again. 

 Harry and the rest of the Gryffindor team entered the 
Great Hall the next day to enormous applause.","['Hall', 'day', 'fallen', 'the', 'Harry', 'Ron']"
5909,"A loud snore told him Ron had fallen asleep again. 

 Harry and the rest of the Gryffindor team entered the 
Great Hall the next day to enormous applause. Harry 
couldn’t help grinning broadly as he saw that both 
the Ravenclaw and Hufflepuff tables were applauding 
them too.","['Hall', 'day', 'fallen', 'the', 'Harry', 'Ron']"
5910,"Harry and the rest of the Gryffindor team entered the 
Great Hall the next day to enormous applause. Harry 
couldn’t help grinning broadly as he saw that both 
the Ravenclaw and Hufflepuff tables were applauding 
them too. The Slytherin table hissed loudly as they 
passed.","['Hall', 'day', 'the', 'The', 'Harry']"
5911,"Harry 
couldn’t help grinning broadly as he saw that both 
the Ravenclaw and Hufflepuff tables were applauding 
them too. The Slytherin table hissed loudly as they 
passed. Harry noticed that Malfoy looked even paler 
than usual. 

","['The', 'Harry', 'Malfoy', 'the']"
5912,"The Slytherin table hissed loudly as they 
passed. Harry noticed that Malfoy looked even paler 
than usual. 

 Wood spent the whole of breakfast urging his team to 
eat, while touching nothing himself.","['The', 'Harry', 'Malfoy', 'the']"
5913,"Harry noticed that Malfoy looked even paler 
than usual. 

 Wood spent the whole of breakfast urging his team to 
eat, while touching nothing himself. Then he hurried 
them off to the field before anyone else had finished, 
so they could get an idea of the conditions.","['Malfoy', 'Harry', 'the']"
5914,"Wood spent the whole of breakfast urging his team to 
eat, while touching nothing himself. Then he hurried 
them off to the field before anyone else had finished, 
so they could get an idea of the conditions. As they 
left the Great Hall, everyone applauded again. 

","['Hall', 'the']"
5915,"Then he hurried 
them off to the field before anyone else had finished, 
so they could get an idea of the conditions. As they 
left the Great Hall, everyone applauded again. 

 “Good luck, Harry!” called Cho.","['Cho', 'Harry', 'Hall', 'the']"
5916,"As they 
left the Great Hall, everyone applauded again. 

 “Good luck, Harry!” called Cho. Harry felt himself 
blushing. 

","['Cho', 'Harry', 'Hall', 'the']"
5917,"“Good luck, Harry!” called Cho. Harry felt himself 
blushing. 

 “Okay — no wind to speak of — sun’s a bit bright, 
that could impair your vision, watch out for it — 

ground’s fairly hard, good, that’ll give us a fast kickoff 
?? 

","['Harry', 'Cho']"
5918,"Harry felt himself 
blushing. 

 “Okay — no wind to speak of — sun’s a bit bright, 
that could impair your vision, watch out for it — 

ground’s fairly hard, good, that’ll give us a fast kickoff 
?? 

 Page | 339 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




Wood paced the field, staring around with the team 
behind him.","['Harry', 'Harry Potter', 'the']"
5919,"“Okay — no wind to speak of — sun’s a bit bright, 
that could impair your vision, watch out for it — 

ground’s fairly hard, good, that’ll give us a fast kickoff 
?? 

 Page | 339 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




Wood paced the field, staring around with the team 
behind him. Finally, they saw the front doors of the 
castle open in the distance and the rest of the school 
spilling onto the lawn. 

","['Harry Potter', 'the']"
5920,"Page | 339 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




Wood paced the field, staring around with the team 
behind him. Finally, they saw the front doors of the 
castle open in the distance and the rest of the school 
spilling onto the lawn. 

 “Locker rooms,” said Wood tersely. 

","['Harry Potter', 'the']"
5921,"Finally, they saw the front doors of the 
castle open in the distance and the rest of the school 
spilling onto the lawn. 

 “Locker rooms,” said Wood tersely. 

 None of them spoke as they changed into their scarlet 
robes.","['scarlet', 'the']"
5922,"“Locker rooms,” said Wood tersely. 

 None of them spoke as they changed into their scarlet 
robes. Harry wondered if they were feeling like he 
was: as though he’d eaten something extremely 
wriggly for breakfast.","['scarlet', 'Harry']"
5923,"None of them spoke as they changed into their scarlet 
robes. Harry wondered if they were feeling like he 
was: as though he’d eaten something extremely 
wriggly for breakfast. In what seemed like no time at 
all, Wood was saying, “Okay, it’s time, let’s go — ” 

They walked out onto the field to a tidal wave of noise. 
","['scarlet', 'Harry', 'the']"
5924,"Harry wondered if they were feeling like he 
was: as though he’d eaten something extremely 
wriggly for breakfast. In what seemed like no time at 
all, Wood was saying, “Okay, it’s time, let’s go — ” 

They walked out onto the field to a tidal wave of noise. 
 Three-quarters of the crowd was wearing scarlet 
rosettes, waving scarlet flags with the Gryffindor lion 
upon them, or brandishing banners with slogans like 
“GO GRYFFINDOR!” and “LIONS FOR THE CUP!” 
","['scarlet', 'Harry', 'THE', 'the']"
5925,"In what seemed like no time at 
all, Wood was saying, “Okay, it’s time, let’s go — ” 

They walked out onto the field to a tidal wave of noise. 
 Three-quarters of the crowd was wearing scarlet 
rosettes, waving scarlet flags with the Gryffindor lion 
upon them, or brandishing banners with slogans like 
“GO GRYFFINDOR!” and “LIONS FOR THE CUP!” 
 Behind the Slytherin goal posts, however, two 
hundred people were wearing green; the silver serpent 
of Slytherin glittered on their flags, and Professor 
Snape sat in the very front row, wearing green like 
everyone else, and a very grim smile. 

","['scarlet', 'THE', 'the', 'Snape', 'grim']"
5926,"Three-quarters of the crowd was wearing scarlet 
rosettes, waving scarlet flags with the Gryffindor lion 
upon them, or brandishing banners with slogans like 
“GO GRYFFINDOR!” and “LIONS FOR THE CUP!” 
 Behind the Slytherin goal posts, however, two 
hundred people were wearing green; the silver serpent 
of Slytherin glittered on their flags, and Professor 
Snape sat in the very front row, wearing green like 
everyone else, and a very grim smile. 

 “And here are the Gryffindors!” yelled Lee Jordan, 
who was acting as commentator as usual.","['Lee Jordan', 'scarlet', 'THE', 'the', 'Snape', 'grim']"
5927,"Behind the Slytherin goal posts, however, two 
hundred people were wearing green; the silver serpent 
of Slytherin glittered on their flags, and Professor 
Snape sat in the very front row, wearing green like 
everyone else, and a very grim smile. 

 “And here are the Gryffindors!” yelled Lee Jordan, 
who was acting as commentator as usual. “Potter, 

Bell, Johnson, Spinnet, Weasley, Weasley, and Wood. 
","['grim', 'Lee Jordan', 'Snape', 'the']"
5928,"“And here are the Gryffindors!” yelled Lee Jordan, 
who was acting as commentator as usual. “Potter, 

Bell, Johnson, Spinnet, Weasley, Weasley, and Wood. 
 Widely acknowledged as the best team Hogwarts has 
seen in a good few years — ” 

Lee’s comments were drowned by a tide of “boos” from 
the Slytherin end. 

","['Lee Jordan', 'Lee', 'the']"
5929,"“Potter, 

Bell, Johnson, Spinnet, Weasley, Weasley, and Wood. 
 Widely acknowledged as the best team Hogwarts has 
seen in a good few years — ” 

Lee’s comments were drowned by a tide of “boos” from 
the Slytherin end. 

 “And here come the Slytherin team, led by Captain 
Flint.","['Lee', 'the']"
5930,"Widely acknowledged as the best team Hogwarts has 
seen in a good few years — ” 

Lee’s comments were drowned by a tide of “boos” from 
the Slytherin end. 

 “And here come the Slytherin team, led by Captain 
Flint. He’s made some changes in the lineup and 
seems to be going for size rather than skill — ” 

More boos from the Slytherin crowd.","['Lee', 'the']"
5931,"“And here come the Slytherin team, led by Captain 
Flint. He’s made some changes in the lineup and 
seems to be going for size rather than skill — ” 

More boos from the Slytherin crowd. Harry, however, 
thought Lee had a point.","['Lee', 'Harry', 'the']"
5932,"He’s made some changes in the lineup and 
seems to be going for size rather than skill — ” 

More boos from the Slytherin crowd. Harry, however, 
thought Lee had a point. Malfoy was easily the 

Page | 340 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




smallest person on the Slytherin team; the rest of 
them were enormous. 



","['Malfoy', 'Lee', 'the', 'Harry Potter', 'Harry']"
5933,"Harry, however, 
thought Lee had a point. Malfoy was easily the 

Page | 340 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




smallest person on the Slytherin team; the rest of 
them were enormous. 



 “Captains, shake hands!” said Madam Hooch. 

","['Malfoy', 'Lee', 'the', 'Harry Potter', 'Harry']"
5934,"Malfoy was easily the 

Page | 340 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




smallest person on the Slytherin team; the rest of 
them were enormous. 



 “Captains, shake hands!” said Madam Hooch. 

 Flint and Wood approached each other and grasped 
each other’s hand very tightly; it looked as though 
each was trying to break the other’s fingers. 

","['Malfoy', 'Harry Potter', 'the']"
5935,"“Captains, shake hands!” said Madam Hooch. 

 Flint and Wood approached each other and grasped 
each other’s hand very tightly; it looked as though 
each was trying to break the other’s fingers. 

 “Mount your brooms!” said Madam Hooch.",['the']
5936,"Flint and Wood approached each other and grasped 
each other’s hand very tightly; it looked as though 
each was trying to break the other’s fingers. 

 “Mount your brooms!” said Madam Hooch. “Three ... 
two ... one ...” 

",['the']
5937,"“Mount your brooms!” said Madam Hooch. “Three ... 
two ... one ...” 

 The sound of her whistle was lost in the roar from the 
crowd as fourteen brooms rose into the air.","['The', 'rose', 'the']"
5938,"“Three ... 
two ... one ...” 

 The sound of her whistle was lost in the roar from the 
crowd as fourteen brooms rose into the air. Harry felt 
his hair fly back off his forehead; his nerves left him 
in the thrill of the flight; he glanced around, saw 
Malfoy on his tail, and sped off in search of the 
Snitch. 

","['Malfoy', 'rose', 'the', 'The', 'Harry']"
5939,"The sound of her whistle was lost in the roar from the 
crowd as fourteen brooms rose into the air. Harry felt 
his hair fly back off his forehead; his nerves left him 
in the thrill of the flight; he glanced around, saw 
Malfoy on his tail, and sped off in search of the 
Snitch. 

 “And it’s Gryffindor in possession, Alicia Spinnet of 
Gryffindor with the Quaffle, heading straight for the 
Slytherin goal posts, looking good, Alicia!","['Malfoy', 'rose', 'Alicia Spinnet', 'the', 'The', 'Harry', 'Alicia']"
