start_sent,sentences,entities
6117,"He didn’t 
realize that love as powerful as your mother’s for you 
leaves its own mark. Not a scar, no visible sign ... to 
have been loved so deeply, even though the person 
who loved us is gone, will give us some protection 
forever. It is in your very skin.","['mark', 'the']"
6118,"Not a scar, no visible sign ... to 
have been loved so deeply, even though the person 
who loved us is gone, will give us some protection 
forever. It is in your very skin. Quirrell, full of hatred, 
greed, and ambition, sharing his soul with Voldemort, 
could not touch you for this reason.","['Quirrell', 'Voldemort', 'the']"
6119,"It is in your very skin. Quirrell, full of hatred, 
greed, and ambition, sharing his soul with Voldemort, 
could not touch you for this reason. It was agony to 
touch a person marked by something so good.” 

","['Quirrell', 'Voldemort']"
6120,"Quirrell, full of hatred, 
greed, and ambition, sharing his soul with Voldemort, 
could not touch you for this reason. It was agony to 
touch a person marked by something so good.” 

 Dumbledore now became very interested in a bird out 
on the windowsill, which gave Harry time to dry his 
eyes on the sheet.","['Dumbledore', 'the', 'Harry', 'Quirrell', 'Voldemort']"
6121,"It was agony to 
touch a person marked by something so good.” 

 Dumbledore now became very interested in a bird out 
on the windowsill, which gave Harry time to dry his 
eyes on the sheet. When he had found his voice again, 
Harry said, “And the Invisibility Cloak — do you know 
who sent it to me?” 



","['Harry', 'Dumbledore', 'the']"
6122,"Dumbledore now became very interested in a bird out 
on the windowsill, which gave Harry time to dry his 
eyes on the sheet. When he had found his voice again, 
Harry said, “And the Invisibility Cloak — do you know 
who sent it to me?” 



 Page | 336 Harry Potter and the Philosophers Stone - J.K. Rowling 




","['Harry Potter', 'Harry', 'Dumbledore', 'the']"
6123,"When he had found his voice again, 
Harry said, “And the Invisibility Cloak — do you know 
who sent it to me?” 



 Page | 336 Harry Potter and the Philosophers Stone - J.K. Rowling 




 “Ah — your father happened to leave it in my 
possession, and I thought you might like it.” 
","['Harry', 'Harry Potter', 'the']"
6124,"Page | 336 Harry Potter and the Philosophers Stone - J.K. Rowling 




 “Ah — your father happened to leave it in my 
possession, and I thought you might like it.” 
 Dumbledore’s eyes twinkled.","['Harry Potter', 'Dumbledore', 'the']"
6125,"“Ah — your father happened to leave it in my 
possession, and I thought you might like it.” 
 Dumbledore’s eyes twinkled. “Useful things ... your 
father used it mainly for sneaking off to the kitchens 
to steal food when he was here.” 

","['Dumbledore', 'the']"
6126,"Dumbledore’s eyes twinkled. “Useful things ... your 
father used it mainly for sneaking off to the kitchens 
to steal food when he was here.” 

 “And there’s something else ...” 

“Fire away.” 

","['Dumbledore', 'the']"
6127,"“Useful things ... your 
father used it mainly for sneaking off to the kitchens 
to steal food when he was here.” 

 “And there’s something else ...” 

“Fire away.” 

 “Quirrell said Snape — ” 

“Professor Snape, Harry.” 

","['Harry', 'Snape', 'Quirrell', 'the']"
6128,"“And there’s something else ...” 

“Fire away.” 

 “Quirrell said Snape — ” 

“Professor Snape, Harry.” 

 “Yes, him — Quirrell said he hates me because he 
hated my father.","['Harry', 'Snape', 'Quirrell']"
6129,"“Quirrell said Snape — ” 

“Professor Snape, Harry.” 

 “Yes, him — Quirrell said he hates me because he 
hated my father. Is that true?” 

","['Harry', 'Snape', 'Quirrell']"
6130,"“Yes, him — Quirrell said he hates me because he 
hated my father. Is that true?” 

 “Well, they did rather detest each other.",['Quirrell']
6131,"Is that true?” 

 “Well, they did rather detest each other. Not unlike 
yourself and Mr. Malfoy.",['Malfoy']
6132,"“Well, they did rather detest each other. Not unlike 
yourself and Mr. Malfoy. And then, your father did 
something Snape could never forgive.” 

","['Malfoy', 'Snape']"
6133,"Not unlike 
yourself and Mr. Malfoy. And then, your father did 
something Snape could never forgive.” 

 “What?” 

“He saved his life.” 

","['Malfoy', 'Snape']"
6134,"And then, your father did 
something Snape could never forgive.” 

 “What?” 

“He saved his life.” 

 “What?” 

",['Snape']
6135,"“What?” 

“He saved his life.” 

 “What?” 

 “Yes ...” said Dumbledore dreamily.",['Dumbledore']
6136,"“What?” 

 “Yes ...” said Dumbledore dreamily. “Funny, the way 
people’s minds work, isn’t it?","['Dumbledore', 'the']"
6137,"“Yes ...” said Dumbledore dreamily. “Funny, the way 
people’s minds work, isn’t it? Professor Snape 
couldn’t bear being in your father’s debt.","['Dumbledore', 'Snape', 'the']"
6138,"“Funny, the way 
people’s minds work, isn’t it? Professor Snape 
couldn’t bear being in your father’s debt. ...","['Snape', 'the']"
6139,"Professor Snape 
couldn’t bear being in your father’s debt. ... I do 
believe he worked so hard to protect you this year 
because he felt that would make him and your father 
even.",['Snape']
6141,"I do 
believe he worked so hard to protect you this year 
because he felt that would make him and your father 
even. Then he could go back to hating your father’s 
memory in peace. ...” 

Harry tried to understand this but it made his head 
pound, so he stopped. 

",['Harry']
6142,"Then he could go back to hating your father’s 
memory in peace. ...” 

Harry tried to understand this but it made his head 
pound, so he stopped. 

 “And sir, there’s one more thing ...” 

",['Harry']
6143,"...” 

Harry tried to understand this but it made his head 
pound, so he stopped. 

 “And sir, there’s one more thing ...” 

 Page | 337 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Just the one?” 



","['Harry', 'Harry Potter', 'the']"
6144,"“And sir, there’s one more thing ...” 

 Page | 337 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Just the one?” 



 “How did I get the Stone out of the mirror?” 

","['Harry Potter', 'the']"
6145,"Page | 337 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Just the one?” 



 “How did I get the Stone out of the mirror?” 

 “Ah, now, I’m glad you asked me that.","['Harry Potter', 'the']"
6146,"“How did I get the Stone out of the mirror?” 

 “Ah, now, I’m glad you asked me that. It was one of 
my more brilliant ideas, and between you and me, 
that’s saying something.",['the']
6147,"“Ah, now, I’m glad you asked me that. It was one of 
my more brilliant ideas, and between you and me, 
that’s saying something. You see, only one who 
wanted to find the Stone — find it, but not use it — 
would be able to get it, otherwise they’d just see 
themselves making gold or drinking Elixir of Life.","['able', 'the']"
6148,"It was one of 
my more brilliant ideas, and between you and me, 
that’s saying something. You see, only one who 
wanted to find the Stone — find it, but not use it — 
would be able to get it, otherwise they’d just see 
themselves making gold or drinking Elixir of Life. My 
brain surprises even me sometimes. ...","['able', 'the']"
6149,"You see, only one who 
wanted to find the Stone — find it, but not use it — 
would be able to get it, otherwise they’d just see 
themselves making gold or drinking Elixir of Life. My 
brain surprises even me sometimes. ... Now, enough 
questions.","['able', 'the']"
6152,"I suggest you make a start on these 
sweets. Ah! Bertie Bott’s Every Flavor Beans!",['Bertie Bott']
6153,"Ah! Bertie Bott’s Every Flavor Beans! I was 
unfortunate enough in my youth to come across a 
vomit-flavored one, and since then I’m afraid I’ve 
rather lost my liking for them — but I think I’ll be safe 
with a nice toffee, don’t you?” 

",['Bertie Bott']
6154,"Bertie Bott’s Every Flavor Beans! I was 
unfortunate enough in my youth to come across a 
vomit-flavored one, and since then I’m afraid I’ve 
rather lost my liking for them — but I think I’ll be safe 
with a nice toffee, don’t you?” 

 He smiled and popped the golden-brown bean into his 
mouth.","['Bertie Bott', 'bean', 'the']"
6155,"I was 
unfortunate enough in my youth to come across a 
vomit-flavored one, and since then I’m afraid I’ve 
rather lost my liking for them — but I think I’ll be safe 
with a nice toffee, don’t you?” 

 He smiled and popped the golden-brown bean into his 
mouth. Then he choked and said, “Alas!","['bean', 'the']"
6156,"He smiled and popped the golden-brown bean into his 
mouth. Then he choked and said, “Alas! Ear wax!” 

Madam Pomfrey, the nurse, was a nice woman, but 
very strict. 

","['bean', 'the']"
6157,"Then he choked and said, “Alas! Ear wax!” 

Madam Pomfrey, the nurse, was a nice woman, but 
very strict. 

 “Just five minutes,” Harry pleaded. 

","['Harry', 'the']"
6158,"Ear wax!” 

Madam Pomfrey, the nurse, was a nice woman, but 
very strict. 

 “Just five minutes,” Harry pleaded. 

 “Absolutely not.” 

","['Harry', 'the']"
6159,"“Just five minutes,” Harry pleaded. 

 “Absolutely not.” 

 “You let Professor Dumbledore in. ...” 

","['Harry', 'Dumbledore']"
6160,"“Absolutely not.” 

 “You let Professor Dumbledore in. ...” 

 “Well, of course, that was the headmaster, quite 
different.","['Dumbledore', 'the']"
6161,"“You let Professor Dumbledore in. ...” 

 “Well, of course, that was the headmaster, quite 
different. You need rest.” 

","['Dumbledore', 'the']"
6162,"“Well, of course, that was the headmaster, quite 
different. You need rest.” 

 “I am resting, look, lying down and everything.",['the']
6166,"“Oh, very well,” she said. “But five minutes only.” 

 And she let Ron and Hermione in. 

","['Hermione', 'Ron']"
6167,"“But five minutes only.” 

 And she let Ron and Hermione in. 

 Page | 338 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Harryl” 



Hermione looked ready to fling her arms around him 
again, but Harry was glad she held herself in as his 
head was still very sore. 

","['Hermione', 'the', 'Harry Potter', 'Harry', 'Ron']"
6168,"And she let Ron and Hermione in. 

 Page | 338 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Harryl” 



Hermione looked ready to fling her arms around him 
again, but Harry was glad she held herself in as his 
head was still very sore. 

 “Oh, Harry, we were sure you were going to — 
Dumbledore was so worried — ” 

“The whole school’s talking about it,” said Ron.","['Hermione', 'Dumbledore', 'the', 'Harry Potter', 'The', 'Harry', 'Ron']"
6169,"Page | 338 Harry Potter and the Philosophers Stone - J.K. Rowling 




“Harryl” 



Hermione looked ready to fling her arms around him 
again, but Harry was glad she held herself in as his 
head was still very sore. 

 “Oh, Harry, we were sure you were going to — 
Dumbledore was so worried — ” 

“The whole school’s talking about it,” said Ron. “What 
really happened?” 

","['Hermione', 'Dumbledore', 'the', 'Harry Potter', 'The', 'Harry', 'Ron']"
6170,"“Oh, Harry, we were sure you were going to — 
Dumbledore was so worried — ” 

“The whole school’s talking about it,” said Ron. “What 
really happened?” 

 It was one of those rare occasions when the true story 
is even more strange and exciting than the wild 
rumors.","['Dumbledore', 'the', 'The', 'Harry', 'Ron']"
