start_sent,sentences,entities
5453,"He, Ron, Fred, and George sat together in a corner of 
the Gryffindor common room, unable to say anything 
to each other. Percy wasn’t there. He had gone to 
send an owl to Mr. and Mrs. Weasley, then shut 
himself up in his dormitory. 

","['George', 'the', 'Fred', 'Percy', 'Ron']"
5454,"Percy wasn’t there. He had gone to 
send an owl to Mr. and Mrs. Weasley, then shut 
himself up in his dormitory. 

 Page | 328 Harry Potter and the Chamber of Secrets - J.K. Rowling 




No afternoon ever lasted as long as that one, nor had 
Gryffindor Tower ever been so crowded, yet so quiet. 
","['Harry Potter', 'Percy', 'the']"
5455,"He had gone to 
send an owl to Mr. and Mrs. Weasley, then shut 
himself up in his dormitory. 

 Page | 328 Harry Potter and the Chamber of Secrets - J.K. Rowling 




No afternoon ever lasted as long as that one, nor had 
Gryffindor Tower ever been so crowded, yet so quiet. 
 Near sunset, Fred and George went up to bed, unable 
to sit there any longer. 

","['Fred', 'Harry Potter', 'George', 'the']"
5456,"Page | 328 Harry Potter and the Chamber of Secrets - J.K. Rowling 




No afternoon ever lasted as long as that one, nor had 
Gryffindor Tower ever been so crowded, yet so quiet. 
 Near sunset, Fred and George went up to bed, unable 
to sit there any longer. 

 “She knew something, Harry,” said Ron, speaking for 
the first time since they had entered the wardrobe in 
the staffroom.","['George', 'the', 'Fred', 'Harry Potter', 'Harry', 'Ron']"
5457,"Near sunset, Fred and George went up to bed, unable 
to sit there any longer. 

 “She knew something, Harry,” said Ron, speaking for 
the first time since they had entered the wardrobe in 
the staffroom. “That’s why she was taken.","['George', 'the', 'Fred', 'Harry', 'Ron']"
5458,"“She knew something, Harry,” said Ron, speaking for 
the first time since they had entered the wardrobe in 
the staffroom. “That’s why she was taken. It wasn’t 
some stupid thing about Percy at all.","['Harry', 'Percy', 'Ron', 'the']"
5459,"“That’s why she was taken. It wasn’t 
some stupid thing about Percy at all. She’d found out 
something about the Chamber of Secrets.","['Percy', 'the']"
5460,"It wasn’t 
some stupid thing about Percy at all. She’d found out 
something about the Chamber of Secrets. That must 
be why she was — ” Ron rubbed his eyes frantically.","['Percy', 'Ron', 'the']"
5461,"She’d found out 
something about the Chamber of Secrets. That must 
be why she was — ” Ron rubbed his eyes frantically. “I 
mean, she was a pureblood.","['Ron', 'the']"
5462,"That must 
be why she was — ” Ron rubbed his eyes frantically. “I 
mean, she was a pureblood. There can’t be any other 
reason.” 

",['Ron']
5463,"“I 
mean, she was a pureblood. There can’t be any other 
reason.” 

 Harry could see the sun sinking, blood-red, below the 
skyline.","['Harry', 'the']"
5464,"There can’t be any other 
reason.” 

 Harry could see the sun sinking, blood-red, below the 
skyline. This was the worst he had ever felt.","['Harry', 'the']"
5465,"Harry could see the sun sinking, blood-red, below the 
skyline. This was the worst he had ever felt. If only 
there was something they could do.","['Harry', 'the']"
5466,"This was the worst he had ever felt. If only 
there was something they could do. Anything. 

",['the']
5467,"If only 
there was something they could do. Anything. 

 “Harry,” said Ron.","['Harry', 'Ron']"
5468,"Anything. 

 “Harry,” said Ron. “D’you think there’s any chance at 
all she’s not — you know — ” 

Harry didn’t know what to say.","['Harry', 'Ron']"
5469,"“Harry,” said Ron. “D’you think there’s any chance at 
all she’s not — you know — ” 

Harry didn’t know what to say. He couldn’t see how 
Ginny could still be alive. 

","['Harry', 'Ginny', 'Ron']"
5470,"“D’you think there’s any chance at 
all she’s not — you know — ” 

Harry didn’t know what to say. He couldn’t see how 
Ginny could still be alive. 

 “D’you know what?” said Ron.","['Harry', 'Ginny', 'Ron']"
5471,"He couldn’t see how 
Ginny could still be alive. 

 “D’you know what?” said Ron. “I think we should go 
and see Lockhart.","['Ginny', 'Ron', 'Lockhart']"
5472,"“D’you know what?” said Ron. “I think we should go 
and see Lockhart. Tell him what we know.","['Ron', 'Lockhart']"
5473,"“I think we should go 
and see Lockhart. Tell him what we know. He’s going 
to try and get into the Chamber.","['Lockhart', 'the']"
5474,"Tell him what we know. He’s going 
to try and get into the Chamber. We can tell him 
where we think it is, and tell him it’s a basilisk in 
there.” 

",['the']
5475,"He’s going 
to try and get into the Chamber. We can tell him 
where we think it is, and tell him it’s a basilisk in 
there.” 

 Because Harry couldn’t think of anything else to do, 
and because he wanted to be doing something, he 
agreed.","['Harry', 'the']"
5476,"We can tell him 
where we think it is, and tell him it’s a basilisk in 
there.” 

 Because Harry couldn’t think of anything else to do, 
and because he wanted to be doing something, he 
agreed. The Gryffindors around them were so 
miserable, and felt so sorry for the Weasleys, that 
nobody tried to stop them as they got up, crossed the 
room, and left through the portrait hole. 

","['The', 'Harry', 'the']"
5477,"Because Harry couldn’t think of anything else to do, 
and because he wanted to be doing something, he 
agreed. The Gryffindors around them were so 
miserable, and felt so sorry for the Weasleys, that 
nobody tried to stop them as they got up, crossed the 
room, and left through the portrait hole. 

 Darkness was falling as they walked down to 
Lockhart’s office.","['The', 'Harry', 'Lockhart', 'the']"
5478,"The Gryffindors around them were so 
miserable, and felt so sorry for the Weasleys, that 
nobody tried to stop them as they got up, crossed the 
room, and left through the portrait hole. 

 Darkness was falling as they walked down to 
Lockhart’s office. There seemed to be a lot of activity 

Page | 329 Harry Potter and the Chamber of Secrets - J.K. Rowling 




going on inside it.","['The', 'Harry Potter', 'Lockhart', 'the']"
5479,"Darkness was falling as they walked down to 
Lockhart’s office. There seemed to be a lot of activity 

Page | 329 Harry Potter and the Chamber of Secrets - J.K. Rowling 




going on inside it. They could hear scraping, thumps, 
and hurried footsteps. 

","['Harry Potter', 'Lockhart', 'the']"
5480,"There seemed to be a lot of activity 

Page | 329 Harry Potter and the Chamber of Secrets - J.K. Rowling 




going on inside it. They could hear scraping, thumps, 
and hurried footsteps. 

 Harry knocked and there was a sudden silence from 
inside.","['Harry', 'Harry Potter', 'the']"
5481,"They could hear scraping, thumps, 
and hurried footsteps. 

 Harry knocked and there was a sudden silence from 
inside. Then the door opened the tiniest crack and 
they saw one of Lockhart’s eyes peering through it. 

","['Harry', 'Lockhart', 'the']"
5482,"Harry knocked and there was a sudden silence from 
inside. Then the door opened the tiniest crack and 
they saw one of Lockhart’s eyes peering through it. 

 “Oh — Mr. Potter — Mr. Weasley — ” he said, opening 
the door a bit wider.","['Mr. Potter', 'the', 'Harry', 'Mr. Weasley', 'Lockhart']"
5483,"Then the door opened the tiniest crack and 
they saw one of Lockhart’s eyes peering through it. 

 “Oh — Mr. Potter — Mr. Weasley — ” he said, opening 
the door a bit wider. “I’m rather busy at the moment 
— if you would be quick — ” 

“Professor, we’ve got some information for you,” said 
Harry.","['Mr. Potter', 'the', 'Harry', 'Mr. Weasley', 'Lockhart']"
5484,"“Oh — Mr. Potter — Mr. Weasley — ” he said, opening 
the door a bit wider. “I’m rather busy at the moment 
— if you would be quick — ” 

“Professor, we’ve got some information for you,” said 
Harry. “We think it’ll help you.” 

","['Mr. Weasley', 'Mr. Potter', 'Harry', 'the']"
5485,"“I’m rather busy at the moment 
— if you would be quick — ” 

“Professor, we’ve got some information for you,” said 
Harry. “We think it’ll help you.” 

 “Er — well — it’s not terribly — ” The side of 
Lockhart’s face that they could see looked very 
uncomfortable.","['the', 'face', 'The', 'Harry', 'Lockhart']"
5486,"“We think it’ll help you.” 

 “Er — well — it’s not terribly — ” The side of 
Lockhart’s face that they could see looked very 
uncomfortable. “I mean — well — all right — ” 

He opened the door and they entered. 

","['The', 'the', 'Lockhart', 'face']"
5487,"“Er — well — it’s not terribly — ” The side of 
Lockhart’s face that they could see looked very 
uncomfortable. “I mean — well — all right — ” 

He opened the door and they entered. 

 His office had been almost completely stripped.","['The', 'the', 'Lockhart', 'face']"
5488,"“I mean — well — all right — ” 

He opened the door and they entered. 

 His office had been almost completely stripped. Two 
large trunks stood open on the floor.",['the']
5489,"His office had been almost completely stripped. Two 
large trunks stood open on the floor. Robes, jade- 
green, lilac, midnight-blue, had been hastily folded 
into one of them; books were jumbled untidily into 
the other.",['the']
5490,"Two 
large trunks stood open on the floor. Robes, jade- 
green, lilac, midnight-blue, had been hastily folded 
into one of them; books were jumbled untidily into 
the other. The photographs that had covered the walls 
were now crammed into boxes on the desk. 

","['The', 'the']"
5491,"Robes, jade- 
green, lilac, midnight-blue, had been hastily folded 
into one of them; books were jumbled untidily into 
the other. The photographs that had covered the walls 
were now crammed into boxes on the desk. 

 “Are you going somewhere?” said Harry. 

","['The', 'Harry', 'the']"
5492,"The photographs that had covered the walls 
were now crammed into boxes on the desk. 

 “Are you going somewhere?” said Harry. 

 “Er, well, yes,” said Lockhart, ripping a life-size poster 
of himself from the back of the door as he spoke and 
starting to roll it up.","['The', 'Harry', 'Lockhart', 'the']"
5493,"“Are you going somewhere?” said Harry. 

 “Er, well, yes,” said Lockhart, ripping a life-size poster 
of himself from the back of the door as he spoke and 
starting to roll it up. “Urgent call — unavoidable — 
got to go — ” 

“What about my sister?” said Ron jerkily. 

","['Harry', 'Ron', 'Lockhart', 'the']"
5494,"“Er, well, yes,” said Lockhart, ripping a life-size poster 
of himself from the back of the door as he spoke and 
starting to roll it up. “Urgent call — unavoidable — 
got to go — ” 

“What about my sister?” said Ron jerkily. 

 “Well, as to that — most unfortunate — ” said 
Lockhart, avoiding their eyes as he wrenched open a 



Page | 330 Harry Potter and the Chamber of Secrets - J.K. Rowling 




drawer and started emptying the contents into a bag. 
","['Harry Potter', 'Ron', 'Lockhart', 'the']"
5495,"“Urgent call — unavoidable — 
got to go — ” 

“What about my sister?” said Ron jerkily. 

 “Well, as to that — most unfortunate — ” said 
Lockhart, avoiding their eyes as he wrenched open a 



Page | 330 Harry Potter and the Chamber of Secrets - J.K. Rowling 




drawer and started emptying the contents into a bag. 
 “No one regrets more than I — ” 

“You’re the Defense Against the Dark Arts teacher!” 
said Harry.","['the', 'Harry Potter', 'Harry', 'Ron', 'Lockhart']"
5496,"“Well, as to that — most unfortunate — ” said 
Lockhart, avoiding their eyes as he wrenched open a 



Page | 330 Harry Potter and the Chamber of Secrets - J.K. Rowling 




drawer and started emptying the contents into a bag. 
 “No one regrets more than I — ” 

“You’re the Defense Against the Dark Arts teacher!” 
said Harry. “You can’t go now!","['Harry', 'Harry Potter', 'Lockhart', 'the']"
