start_sent,sentences,entities
12803,"We were talking of minds!” 

 “In the case of Harry and Lord Voldemort, to speak of 
one is to speak of the other.” 

 Dumbledore glanced around to make sure that they 
were alone.","['Voldemort', 'Lord', 'Harry', 'Dumbledore']"
12804,"“In the case of Harry and Lord Voldemort, to speak of 
one is to speak of the other.” 

 Dumbledore glanced around to make sure that they 
were alone. They were close by the Forbidden Forest 
now, but there was no sign of anyone near them. 

","['Forest', 'Harry', 'Voldemort', 'Lord', 'Forbidden', 'Dumbledore']"
12805,"Dumbledore glanced around to make sure that they 
were alone. They were close by the Forbidden Forest 
now, but there was no sign of anyone near them. 

 “After you have killed me, Severus — ” 

“You refuse to tell me everything, yet you expect that 
small service of me!”","['Forest', 'Forbidden', 'Dumbledore', 'Severus']"
12806,"They were close by the Forbidden Forest 
now, but there was no sign of anyone near them. 

 “After you have killed me, Severus — ” 

“You refuse to tell me everything, yet you expect that 
small service of me!” snarled Snape, and real anger 
flared in the thin face now.","['Forest', 'Snape', 'face', 'Forbidden', 'Severus']"
12807,"“After you have killed me, Severus — ” 

“You refuse to tell me everything, yet you expect that 
small service of me!” snarled Snape, and real anger 
flared in the thin face now. “You take a great deal for 
granted, Dumbledore!","['face', 'Severus', 'Dumbledore', 'Snape']"
12808,"snarled Snape, and real anger 
flared in the thin face now. “You take a great deal for 
granted, Dumbledore! Perhaps I have changed my 
mind!” 

","['face', 'Dumbledore', 'Snape']"
12809,"“You take a great deal for 
granted, Dumbledore! Perhaps I have changed my 
mind!” 

 “You gave me your word, Severus.","['Severus', 'Dumbledore']"
12810,"Perhaps I have changed my 
mind!” 

 “You gave me your word, Severus. And while we are 
talking about services you owe me, I thought you 
agreed to keep a close eye on our young Slytherin 
friend?” 

",['Severus']
12811,"“You gave me your word, Severus. And while we are 
talking about services you owe me, I thought you 
agreed to keep a close eye on our young Slytherin 
friend?” 

 Snape looked angry, mutinous.","['angry', 'Severus', 'Snape']"
12812,"And while we are 
talking about services you owe me, I thought you 
agreed to keep a close eye on our young Slytherin 
friend?” 

 Snape looked angry, mutinous. Dumbledore sighed. 

","['angry', 'Dumbledore', 'Snape']"
12813,"Snape looked angry, mutinous. Dumbledore sighed. 

 “Come to my office tonight, Severus, at eleven, and 
you shall not complain that I have no confidence in 
you. ...” 

","['angry', 'Severus', 'Dumbledore', 'Snape']"
12814,"Dumbledore sighed. 

 “Come to my office tonight, Severus, at eleven, and 
you shall not complain that I have no confidence in 
you. ...” 

 They were back in Dumbledore ’s office, the windows 
dark, and Fawkes sat silent as Snape sat quite still, 
as Dumbledore walked around him, talking. 



","['Severus', 'Fawkes', 'Dumbledore', 'Snape']"
12815,"“Come to my office tonight, Severus, at eleven, and 
you shall not complain that I have no confidence in 
you. ...” 

 They were back in Dumbledore ’s office, the windows 
dark, and Fawkes sat silent as Snape sat quite still, 
as Dumbledore walked around him, talking. 



 Page | 776 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Harry must not know, not until the last moment, not 
until it is necessary, otherwise how could he have the 
strength to do what must be done?” 

","['Snape', 'Harry', 'Harry Potter', 'Fawkes', 'Severus', 'Dumbledore']"
12816,"They were back in Dumbledore ’s office, the windows 
dark, and Fawkes sat silent as Snape sat quite still, 
as Dumbledore walked around him, talking. 



 Page | 776 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Harry must not know, not until the last moment, not 
until it is necessary, otherwise how could he have the 
strength to do what must be done?” 

 “But what must he do?” 

","['Snape', 'Harry', 'Harry Potter', 'Fawkes', 'Dumbledore']"
12817,"Page | 776 Harry Potter and the Deathly Hallows - J.K. Rowling 




“Harry must not know, not until the last moment, not 
until it is necessary, otherwise how could he have the 
strength to do what must be done?” 

 “But what must he do?” 

 “That is between Harry and me.","['Harry', 'Harry Potter']"
12818,"“But what must he do?” 

 “That is between Harry and me. Now listen closely, 
Severus.","['Severus', 'Harry']"
12819,"“That is between Harry and me. Now listen closely, 
Severus. There will come a time — after my death — 
do not argue, do not interrupt!","['Severus', 'Harry']"
12820,"Now listen closely, 
Severus. There will come a time — after my death — 
do not argue, do not interrupt! There will come a time 
when Lord Voldemort will seem to fear for the life of 
his snake.” 

","['Voldemort', 'Severus', 'Lord']"
12821,"There will come a time — after my death — 
do not argue, do not interrupt! There will come a time 
when Lord Voldemort will seem to fear for the life of 
his snake.” 

 “For Nagini?”","['Voldemort', 'Lord', 'Nagini']"
12822,"There will come a time 
when Lord Voldemort will seem to fear for the life of 
his snake.” 

 “For Nagini?” Snape looked astonished. 

","['Voldemort', 'Lord', 'Snape', 'Nagini']"
12823,"“For Nagini?” Snape looked astonished. 

 “Precisely.","['Snape', 'Nagini']"
12824,"Snape looked astonished. 

 “Precisely. If there comes a time when Lord Voldemort 
stops sending that snake forth to do his bidding, but 
keeps it safe beside him under magical protection, 
then, I think, it will be safe to tell Harry.” 

","['Voldemort', 'Lord', 'Harry', 'Snape']"
12825,"“Precisely. If there comes a time when Lord Voldemort 
stops sending that snake forth to do his bidding, but 
keeps it safe beside him under magical protection, 
then, I think, it will be safe to tell Harry.” 

 “Tell him what?” 

Dumbledore took a deep breath and closed his eyes. 

","['Voldemort', 'Lord', 'Harry', 'Dumbledore']"
12826,"If there comes a time when Lord Voldemort 
stops sending that snake forth to do his bidding, but 
keeps it safe beside him under magical protection, 
then, I think, it will be safe to tell Harry.” 

 “Tell him what?” 

Dumbledore took a deep breath and closed his eyes. 

 “Tell him that on the night Lord Voldemort tried to kill 
him, when Lily cast her own life between them as a 
shield, the Killing Curse rebounded upon Lord 
Voldemort, and a fragment of Voldemort’s soul was 
blasted apart from the whole, and latched itself onto 
the only living soul left in that collapsing building. 

","['Lily', 'Harry', 'Voldemort', 'Lord', 'Dumbledore']"
12827,"“Tell him what?” 

Dumbledore took a deep breath and closed his eyes. 

 “Tell him that on the night Lord Voldemort tried to kill 
him, when Lily cast her own life between them as a 
shield, the Killing Curse rebounded upon Lord 
Voldemort, and a fragment of Voldemort’s soul was 
blasted apart from the whole, and latched itself onto 
the only living soul left in that collapsing building. 

 Part of Lord Voldemort lives inside Harry, and it is 
that which gives him the power of speech with 
snakes, and a connection with Lord Voldemort’s mind 
that he has never understood.","['Lily', 'Harry', 'Voldemort', 'Lord', 'Dumbledore']"
12828,"“Tell him that on the night Lord Voldemort tried to kill 
him, when Lily cast her own life between them as a 
shield, the Killing Curse rebounded upon Lord 
Voldemort, and a fragment of Voldemort’s soul was 
blasted apart from the whole, and latched itself onto 
the only living soul left in that collapsing building. 

 Part of Lord Voldemort lives inside Harry, and it is 
that which gives him the power of speech with 
snakes, and a connection with Lord Voldemort’s mind 
that he has never understood. And while that 
fragment of soul, unmissed by Voldemort, remains 
attached to and protected by Harry, Lord Voldemort 
cannot die.” 



","['Lily', 'Voldemort', 'Lord', 'Harry']"
12829,"Part of Lord Voldemort lives inside Harry, and it is 
that which gives him the power of speech with 
snakes, and a connection with Lord Voldemort’s mind 
that he has never understood. And while that 
fragment of soul, unmissed by Voldemort, remains 
attached to and protected by Harry, Lord Voldemort 
cannot die.” 



 Page | 777 Harry Potter and the Deathly Hallows - J.K. Rowling 




Harry seemed to be watching the two men from one 
end of a long tunnel, they were so far away from him, 
their voices echoing strangely in his ears. 

","['Voldemort', 'Lord', 'Harry', 'Harry Potter']"
12830,"And while that 
fragment of soul, unmissed by Voldemort, remains 
attached to and protected by Harry, Lord Voldemort 
cannot die.” 



 Page | 777 Harry Potter and the Deathly Hallows - J.K. Rowling 




Harry seemed to be watching the two men from one 
end of a long tunnel, they were so far away from him, 
their voices echoing strangely in his ears. 

 “So the boy . . .","['Voldemort', 'Lord', 'Harry', 'Harry Potter']"
12831,"Page | 777 Harry Potter and the Deathly Hallows - J.K. Rowling 




Harry seemed to be watching the two men from one 
end of a long tunnel, they were so far away from him, 
their voices echoing strangely in his ears. 

 “So the boy . . . the boy must die?”","['Harry', 'Harry Potter']"
12832,"“So the boy . . . the boy must die?” asked Snape quite 
calmly. 

",['Snape']
12833,"the boy must die?” asked Snape quite 
calmly. 

 “And Voldemort himself must do it, Severus.","['Voldemort', 'Severus', 'Snape']"
12834,"asked Snape quite 
calmly. 

 “And Voldemort himself must do it, Severus. That is 
essential.” 

","['Voldemort', 'Severus', 'Snape']"
12835,"“And Voldemort himself must do it, Severus. That is 
essential.” 

 Another long silence.","['Voldemort', 'Severus']"
12836,"That is 
essential.” 

 Another long silence. Then Snape said, “I thought ... 
all these years . . .",['Snape']
12837,"Another long silence. Then Snape said, “I thought ... 
all these years . . . that we were protecting him for her. 
",['Snape']
12838,"Then Snape said, “I thought ... 
all these years . . . that we were protecting him for her. 
 For Lily.” 

“We have protected him because it has been essential 
to teach him, to raise him, to let him try his strength,” 
said Dumbledore, his eyes still tight shut. 

","['Lily', 'Dumbledore', 'Snape']"
12839,"that we were protecting him for her. 
 For Lily.” 

“We have protected him because it has been essential 
to teach him, to raise him, to let him try his strength,” 
said Dumbledore, his eyes still tight shut. 

 “Meanwhile, the connection between them grows ever 
stronger, a parasitic growth: Sometimes I have 
thought he suspects it himself.","['Lily', 'Dumbledore']"
12840,"For Lily.” 

“We have protected him because it has been essential 
to teach him, to raise him, to let him try his strength,” 
said Dumbledore, his eyes still tight shut. 

 “Meanwhile, the connection between them grows ever 
stronger, a parasitic growth: Sometimes I have 
thought he suspects it himself. If I know him, he will 
have arranged matters so that when he does set out 
to meet his death, it will truly mean the end of 
Voldemort.” 

","['Lily', 'Voldemort', 'Dumbledore']"
12841,"“Meanwhile, the connection between them grows ever 
stronger, a parasitic growth: Sometimes I have 
thought he suspects it himself. If I know him, he will 
have arranged matters so that when he does set out 
to meet his death, it will truly mean the end of 
Voldemort.” 

 Dumbledore opened his eyes.","['Voldemort', 'Dumbledore']"
